925		B		36920		2394
926		P		37080		3435
927		B		37000		2546
928		B		37040		2484
929		P		37200		2915
930		B		37120		2143
931		B		37160		2093
932		P		37320		2866
933		B		37240		2126
934		B		37280		2050
935		I		37440		5277
936		B		37360		2253
937		B		37400		2289
938		P		37560		3158
939		B		37480		2252
940		B		37520		2403
941		P		37680		2801
942		B		37600		2303
943		B		37640		2187
944		P		37800		2946
945		B		37720		1938
946		B		37760		2058
947		I		37920		5724
948		B		37840		2062
949		B		37880		1988
950		P		38040		2884
951		B		37960		1966
952		B		38000		2092
953		P		38160		3241
954		B		38080		2273
955		B		38120		2331
956		P		38280		3789
957		B		38200		2664
958		B		38240		2824
959		I		38400		5572
960		B		38320		2358
961		B		38360		2358
962		P		38520		3339
963		B		38440		2543
964		B		38480		2569
965		P		38640		3132
966		B		38560		2398
967		B		38600		2372
968		P		38760		2863
969		B		38680		2290
970		B		38720		2358
971		I		38880		5667
972		B		38800		1989
973		B		38840		1793
974		P		39000		2696
975		B		38920		1814
976		B		38960		1870
977		P		39120		2563
978		B		39040		1644
979		B		39080		1656
980		P		39240		2351
981		B		39160		1340
982		B		39200		1438
983		I		39360		5609
984		B		39280		1627
985		B		39320		1343
986		P		39480		2493
987		B		39400		1406
988		B		39440		1456
989		P		39600		4277
990		B		39520		2293
991		B		39560		1334
992		P		39720		1476
993		B		39640		1039
994		B		39680		1041
995		I		39840		4242
996		B		39760		883
997		B		39800		876
998		P		39960		1515
999		B		39880		988
1000		B		39920		1009
1001		P		40080		1453
1002		B		40000		984
1003		B		40040		1026
1004		P		40200		1457
1005		B		40120		1020
1006		B		40160		1049
1007		I		40320		4306
1008		B		40240		888
1009		B		40280		942
1010		P		40440		1406
1011		B		40360		940
1012		B		40400		987
1013		P		40560		1396
1014		B		40480		924
1015		B		40520		940
1016		P		40680		1496
1017		B		40600		1043
1018		B		40640		996
1019		I		40800		4282
1020		B		40720		870
1021		B		40760		748
1022		P		40920		1318
1023		B		40840		941
1024		B		40880		1097
1025		P		41040		1327
1026		B		40960		837
1027		B		41000		932
1028		P		41160		1118
1029		B		41080		849
1030		B		41120		892
1031		I		41280		4333
1032		B		41200		635
1033		B		41240		718
1034		P		41400		1218
1035		B		41320		920
1036		B		41360		931
1037		P		41520		1153
1038		B		41440		861
1039		B		41480		852
1040		P		41640		1102
1041		B		41560		840
1042		B		41600		836
1043		I		41760		4266
1044		B		41680		714
1045		B		41720		727
1046		P		41880		1124
1047		B		41800		901
1048		B		41840		951
1049		P		42000		1156
1050		B		41920		912
1051		B		41960		864
1052		P		42120		1080
1053		B		42040		815
1054		B		42080		858
1055		I		42240		4279
1056		B		42160		733
1057		B		42200		781
1058		P		42360		1184
1059		B		42280		879
1060		B		42320		931
1061		P		42480		6357
1062		B		42400		1158
1063		B		42440		1151
1064		P		42600		3185
1065		B		42520		2139
1066		B		42560		2315
1067		I		42720		5799
1068		B		42640		2304
1069		B		42680		1985
1070		P		42840		2591
1071		B		42760		1768
1072		B		42800		2202
1073		P		42960		2652
1074		B		42880		1882
1075		B		42920		1831
1076		P		43080		3011
1077		B		43000		1939
1078		B		43040		2040
1079		I		43200		5801
1080		B		43120		2251
1081		B		43160		2329
1082		P		43320		3809
1083		B		43240		2613
1084		B		43280		2755
1085		P		43440		3970
1086		B		43360		2957
1087		B		43400		3125
1088		P		43560		4117
1089		B		43480		3153
1090		B		43520		3370
1091		I		43680		6019
1092		B		43600		3200
1093		B		43640		3131
1094		P		43800		3824
1095		B		43720		2870
1096		B		43760		2784
1097		P		43920		3470
1098		B		43840		2607
1099		B		43880		2542
1100		P		44040		3411
1101		B		43960		2583
1102		B		44000		2635
1103		I		44160		5736
1104		B		44080		2541
1105		B		44120		2574
1106		P		44280		3060
1107		B		44200		2133
1108		B		44240		2311
1109		P		44400		2414
1110		B		44320		2239
1111		B		44360		1880
1112		P		44520		2764
1113		B		44440		1899
1114		B		44480		2036
1115		I		44640		5673
1116		B		44560		1718
1117		B		44600		1179
1118		P		44760		2889
1119		B		44680		1739
1120		B		44720		1858
1121		P		44880		2876
1122		B		44800		1817
1123		B		44840		1999
1124		P		45000		2675
1125		B		44920		1914
1126		B		44960		1889
1127		I		45120		5625
1128		B		45040		1974
1129		B		45080		1976
1130		P		45240		3088
1131		B		45160		2150
1132		B		45200		1953
1133		P		45360		2971
1134		B		45280		1994
1135		B		45320		2136
1136		P		45480		3224
1137		B		45400		2273
1138		B		45440		2212
1139		I		45600		5791
1140		B		45520		1577
1141		B		45560		1551
1142		P		45720		3306
1143		B		45640		2064
1144		B		45680		2347
1145		P		45840		3389
1146		B		45760		2711
1147		B		45800		2673
1148		P		45960		3284
1149		B		45880		2631
1150		B		45920		2462
1151		I		46080		5565
1152		B		46000		2198
1153		B		46040		2137
1154		P		46200		2701
1155		B		46120		1826
1156		B		46160		1869
1157		P		46320		3070
1158		B		46240		2264
1159		B		46280		2386
1160		P		46440		3328
1161		B		46360		2360
1162		B		46400		2404
1163		I		46560		5810
1164		B		46480		2092
1165		B		46520		2199
1166		P		46680		3291
1167		B		46600		2279
1168		B		46640		2208
1169		P		46800		3066
1170		B		46720		2168
1171		B		46760		2230
1172		P		46920		2733
1173		B		46840		2287
1174		B		46880		2187
1175		I		47040		5717
1176		B		46960		2012
1177		B		47000		1849
1178		P		47160		2832
1179		B		47080		2062
1180		B		47120		2077
1181		P		47280		3101
1182		B		47200		2295
1183		B		47240		2657
1184		P		47400		2675
1185		B		47320		2344
1186		B		47360		1713
1187		I		47520		5562
1188		B		47440		2360
1189		B		47480		2320
1190		P		47640		3414
1191		B		47560		2465
1192		B		47600		2577
1193		P		47760		3497
1194		B		47680		2393
1195		B		47720		2393
1196		P		47880		3365
1197		B		47800		2262
1198		B		47840		2208
1199		I		48000		5698
1200		B		47920		1982
1201		B		47960		1792
1202		P		48120		2397
1203		B		48040		1671
1204		B		48080		1864
1205		P		48240		2585
1206		B		48160		1746
1207		B		48200		1692
1208		P		48360		2497
1209		B		48280		1633
1210		B		48320		1777
1211		I		48480		5662
1212		B		48400		1811
1213		B		48440		1763
1214		P		48600		2820
1215		B		48520		1760
1216		B		48560		1871
1217		P		48720		2214
1218		B		48640		1936
1219		B		48680		1735
1220		P		48840		2521
1221		B		48760		1613
1222		B		48800		1445
1223		I		48960		5591
1224		B		48880		1871
1225		B		48920		1905
1226		P		49080		2792
1227		B		49000		1705
1228		B		49040		1780
1229		P		49200		2470
1230		B		49120		1897
1231		B		49160		2119
1232		P		49320		2984
1233		B		49240		2093
1234		B		49280		1968
1235		I		49440		5778
1236		B		49360		2169
1237		B		49400		2165
1238		P		49560		3609
1239		B		49480		2904
1240		B		49520		3107
1241		P		49680		3475
1242		B		49600		2913
1243		B		49640		2825
1244		P		49800		3584
1245		B		49720		2741
1246		B		49760		2540
1247		I		49920		5544
1248		B		49840		2484
1249		B		49880		2385
1250		P		50040		3028
1251		B		49960		2551
1252		B		50000		2615
1253		P		50160		2728
1254		B		50080		2278
1255		B		50120		2241
1256		P		50280		2699
1257		B		50200		1903
1258		B		50240		1891
1259		I		50400		5515
1260		B		50320		1882
1261		B		50360		1788
1262		P		50520		2632
1263		B		50440		1572
1264		B		50480		2009
1265		P		50640		2543
1266		B		50560		1700
1267		B		50600		1676
1268		P		50760		2191
1269		B		50680		1702
1270		B		50720		1317
1271		I		50880		5662
1272		B		50800		1449
1273		B		50840		1800
1274		P		51000		2932
1275		B		50920		2070
1276		B		50960		2146
1277		P		51120		2801
1278		B		51040		1945
1279		B		51080		2164
1280		P		51240		2779
1281		B		51160		1983
1282		B		51200		1987
1283		I		51360		5743
1284		B		51280		2084
1285		B		51320		2185
1286		P		51480		2890
1287		B		51400		2193
1288		B		51440		2163
1289		P		51600		3449
1290		B		51520		2592
1291		B		51560		2607
1292		P		51720		3439
1293		B		51640		2347
1294		B		51680		2757
1295		I		51840		5478
1296		B		51760		2686
1297		B		51800		2644
1298		P		51960		3057
1299		B		51880		2369
1300		B		51920		2380
1301		P		52080		3191
1302		B		52000		2493
1303		B		52040		2555
1304		P		52200		2959
1305		B		52120		2060
1306		B		52160		2093
1307		I		52320		5864
1308		B		52240		2137
1309		B		52280		2100
1310		P		52440		2940
1311		B		52360		1829
1312		B		52400		1990
1313		P		52560		2762
1314		B		52480		2052
1315		B		52520		2100
1316		P		52680		3016
1317		B		52600		2148
1318		B		52640		2119
1319		I		52800		5202
1320		B		52720		2731
1321		B		52760		2708
1322		P		52920		3379
1323		B		52840		2306
1324		B		52880		2542
1325		P		53040		3258
1326		B		52960		2411
1327		B		53000		2328
1328		P		53160		2758
1329		B		53080		2325
1330		B		53120		2230
1331		I		53280		5754
1332		B		53200		2220
1333		B		53240		2080
1334		P		53400		2630
1335		B		53320		1956
1336		B		53360		2074
1337		P		53520		2705
1338		B		53440		1783
1339		B		53480		1960
1340		P		53640		2679
1341		B		53560		1856
1342		B		53600		1852
1343		I		53760		5814
1344		B		53680		1550
1345		B		53720		1571
1346		P		53880		2306
1347		B		53800		1538
1348		B		53840		1517
1349		P		54000		2779
1350		B		53920		1611
1351		B		53960		1761
1352		P		54120		2696
1353		B		54040		1937
1354		B		54080		2151
1355		I		54240		5736
1356		B		54160		2114
1357		B		54200		1925
1358		P		54360		2966
1359		B		54280		2262
1360		B		54320		2037
1361		P		54480		3035
1362		B		54400		2218
1363		B		54440		2123
1364		P		54600		3125
1365		B		54520		2248
1366		B		54560		2350
1367		I		54720		5509
1368		B		54640		2061
1369		B		54680		1926
1370		P		54840		3074
